Language,hand,left,right,leg/foot,to walk,road/path,to come,to turn,to swim,dirty,dust,skin,back,belly,bone,intestines,liver,breast,shoulder,"to know, be knowledgeable",to think,to fear,blood,head,neck,hair,nose,to breathe,"to sniff, smell",mouth,tooth,tongue,to laugh,to cry,to vomit,to spit,to eat,to chew,to cook,to drink,to bite,to suck,ear,to hear,eye,to see,to yawn,to sleep,to lie down,to dream,to sit,to stand,person/human being,man/male,woman/female,child,husband,wife,mother,father,house,thatch/roof,name,to say,rope,"to tie up, fasten",to sew,needle,to hunt,to shoot,"to stab, pierce",to hit,to steal,to kill,"to die, be dead","to live, be alive",to scratch,"to cut, hack",stick/wood,to split,sharp,"dull, blunt",to work,to plant,to choose,to grow,to swell,to squeeze,to hold,to dig,to buy,"to open, uncover","to pound, beat",to throw,to fall,dog,bird,egg,feather,wing,to fly,rat,meat/flesh,fat/grease,tail,snake,worm (earthworm),louse,mosquito,spider,fish,rotten,branch,leaf,root,flower,fruit,grass,earth/soil,stone,sand,water,to flow,sea,salt,lake,woods/forest,sky,moon,star,cloud,fog,rain,thunder,lightning,wind,to blow,warm,cold,dry,wet,heavy,fire,to burn,smoke,ash,black,white,red,yellow,green,small,big,short,long,thin,thick,narrow,wide,"painful, sick","shy, ashamed",old,new,good,"bad, evil","correct, true",night,day,year,when?,to hide,to climb,at,"in, inside",above,below,this,that,near,far,where?,I,thou,he/she,we,you,they,what?,who?,other,all,and,if,how?,"no, not",to count,One,Two,Three,Four,Five,Six,Seven,Eight,Nine,Ten,Twenty,Fifty,One Hundred,One Thousand
Utudnon,,,,,,dayan,,,,,,,,,,,,,,kilaya,,,,,,,ilonɡ,,,,,dila’,,tanɡis,,,,,lunɡ-aɡ,,tukob,,dayunɡɡan,,,,,tuyoɡ,,,punɡko’,,,,baji,baɡsok,,,,,bayay,,,silinɡ,,,,dayaɡom,,,,,,,muy-ok,,,,,,,,,,,,,,,,,,,,mahuyuɡ,iru’,,,,,,,,,,hayas,uyod,,,,,,,,,buyak,,,,,bayas,,,,,,kakahujan,,buyan,,,,,dayuɡduɡ,liti’,liti’,,,,maya,hupit,,,,,,,,puya,,,,,,,,,,,,,,,,,,duyom,,,san-o,,,,,,ilayum,ini,adto,duoy,,diin,aku,ikaw,sija,kita,kamo,sila,anu,sin-o,,,,,anuon,,,,,,,,,,,,,,,,
Inati (Nagpana),keremkem,wele,toʔo,bitis,lakaw,ereden,dɨrɨt,,lanɡoy,,,panit,,katowan,tolan,,atay,soso,,merem,,,doɡo,olo,liʔɨɡ,bolbol,oronɡ,,,bebe,erenɡkeb,dilaʔ,,,,dopreʔ,hemenɡen,,,omak,kadat,,talinɡeʔ,ke-rnɡed,mete,kiteʔ,,kitorod,idinɡ,,ɡoranɡ,tanos,tawo,lalaki,babayi,,bebete,,,,sapow,etep,nɡaran,keneʔ,,,,,,,,,,pilos,patay,,,,,,,,,,,,,,,,,,,,,tito,pispis,tabon,bolbol,,lɨpad,,kɨsɨɡ,,toban,,,koto,,,isdaʔ,,,dahon,yemot,,,,luɡta,bato,baras,sapaʔ,,,,,,,bolan,bitoʔon,ɡalʔɨm,,daʔit,,,,,maʔinit,maramiɡ,mara,bese,,himpon,pasoʔ,aso,abo,itɨm,potiʔ,poleʔ,kalawaɡ,asol,maisot,biʔas,,maɡoroy,,,,,,,,bedoʔ,manamiʔ,,,kelep,adlaw,daɡʔon,kanʔo,,,,,mawan,dalim,tike,kinad,,me-sned,,ako,ike,iye,kite,ikim,ire,miya,ɡino,,,,,paʔono,dine,,te-ʔese,derwe,tatlo,apat,lima,anɨm,,,,poloʔ,,,,
Umiray Dumaget,komot,,,siɡit,totul,bektas,,,,diplut,delpoŋ,katat,,,kaksan,,,,abe,abuyen,,,saɡu,ulu,,sapok,aŋut,inawe,saŋo,,ŋipon,dila,ilok,taŋos,,,,,,inom,kaɡet,,,ikna,,lawiɡ,,pede,idde,,lipa,odde,,patud,mahuna,,bebiʔ,bebiʔ,,,,aklop,ŋalan,surut,,ɡipot,,,laweɡ,,,,,,,,kitkit,,,,,talab,,tanom,peta,,,,,,ɡetaŋ,,,,diɡdiɡ,,,deyeɡ,putput,,,kuraɡbeŋ,unid,,ikoy,bebek,beyod,,,,,buŋtot,,aɡid,ramut,,,,,beto,laŋɡes,orat,,,,,bukod,laŋot,,butatala,,,tapok,,kilyat,palos,,,,,simoɡ,biyet,,sunuɡ,,,latom,,senaɡ,,linow,,hoho,antisik,,,,meɡut,,urom,amamos,,bowon,piyon,malot,,abi,,,pide,taɡu,sakat,,,sapow,,oi,,alane,,dino,ako,ikaw,siya,kita,ikamu,ide,,,,pesan,,,,an,,isin,aduwa,,,,,,,,,,,,
Ayta Abellen,ɡamɨt,odi,,,kodaŋ,,,,taŋoy,dinat,tuʔapok,lutiʔ,ɡulot,bitoka,botʔo,,aɡtay,huho,bantaw,,,,dayaʔ,o:,lɨʔɨy,labok,baloŋoh,,daʔɨp,bɨbɨy,ŋipɨn,dila,kiliʔ,taŋih,hokaʔ,,kan,,,inom,kayat,hɨphɨp,taliŋaʔ,lɨŋɨʔ,mata,kit,,toloy,,taynɨp,iknoʔ,idɨŋ,,laki,babayi,anak,ahawa,ahawa,indo,bapa,baɨy,atɨp,ŋalan,,lubil,,tahiʔ,kadayɨm,,,,,takaw,patɨy,,,,,,,tadɨm,,obda,tanɨm,piliʔ,,,pɨhpɨh,,kali,haliw,,,tapon,,aho,manokmanok,talay,polokpok,pakpak,lompad,,,,ikoy,bikat,ulɨl,,ilɨk,ɡiɡaŋ,ikan,,,,yamot,,dawa,,,dapah,laŋhiʔ,lanom,,,ahin,,,laŋit,buwan,bituʔɨn,uwɨp,,udan,kudol,kilat,,,ʔamot,layʔɨp,,bahaʔ,biyat,apoy,,anoh,tuboɡ,ŋitit,putiʔ,tibya,holyaw,,kandi,lakɨ,,kadaŋ,inpih,kuɡpa,hapɨy,way,,,,bayo,ŋɨd,,,madɨɡlɨm,maŋaʔamot,taʔon,makano,tayo,manik,,,,,,,,taʔaŋ,wayʔihtɨw,ako,ka,ya,kitawo,kawo,hila,aya,hinya,,kaɡanaʔan,boy,no,wayʔomon,,bilaŋ,maɡha,luwa,tatlo,apat,lima,anɨm,pitu,walu,hiyam,mapoʔ,luwampoʔ,limampoʔ,maɡatoh,maɡhay libo
Ayta Ambala,ɡamɨt,kaliwaʔ,,,alyakoʔ,,,,laŋɨy,yaŋat,ɡabot,balat,bokot,bitokaʔ,botʔo,,aɡtay,sosoʔ,bantaw,,,,dayaʔ,olo,bɨŋ,labok,baloŋoh,,daʔɨp,bɨbɨy,ŋɨpɨn,dila,kayliʔ,taŋih,hoka,,kan,,,inɨm,kayat,sɨpsɨp,tɨk,lɨŋɨʔ,mata,akit,,toloy,,taynɨp,iknoʔ,idɨŋ,,liyakiʔ,babayi,anak,ahawa,ahawa,indoʔ,bapa,bali,atɨp,ŋalan,,yobil,,tayi,kadayɨm,,,,,takaw,pati,,,,,,,tadɨm,,trabaho,tanɨm,piliʔ,,,pɨspɨs,,kalih,haliw,,,haloʔ,,aho,manokmanok,okoy,baŋibaŋ,palakpak,lompad,,,,ikoy,otan,bolati,,yamok,pidaʔ,kɨnaʔ,,,,yamot,,taɡɨy,,,bato,bohaŋin,lanom,,,ahin,,,laŋit,boyan,bɨtɨwɨn,olap,,abaɡat,kimat,kimat,,,ʔumot,layɨp,,bahaʔ,biyat,apoy,,ahok,abo,wliŋ,potiʔ,odit,dilaw,,kayɨk,hmak,,kadaŋ,nipis,kodpa,kayɨk,lawaɡ,,,,bayo,hampat,,,yabi,allo,taʔon,makano,taɡoʔ,dakɨy,,,,,,,,dayoʔ,haʔantoʔ,aku,ka,ya,kami,kawu,hila,hitaʔ,hitaʔ,,laʔat,boy,nu,pakapakun,,bilaŋ,,,,,,,,,,,,,,
Ayta Mag-anchi,ɡamɨt,uki,,,bita,,,,kaway,rɨmɨk,tuwapok,balat,bokot,bitoka,botʔo,,aɡtay,hoho,bantaw,,,,daya,ulo,lɨʔɨy,habot,baluŋuh,,daʔɨp,bɨbɨy,ɡoɡot,dila,kailiʔ,taŋih,huka,,ɨkan,,,inɨm,kayat,hɨphɨp,tɨːk,lɨŋɨʔ,mata,ikit,,toloy,,taynɨp,iknoʔ,irɨŋ,,lalakiʔ,babayi,anak,asawa,asawa,indo,tatay,bali,atɨp,ŋalan,,yubil,,taynɨb,karayɨm,,,,,takaw,patsi,,,,,,,tarɨm,,trabaho,tanɨm,piliʔ,,,pɨhpɨh,,kali,haliw,,,tapon,,aho,manok,poɡa,habot,puwal,lumpad,,,,ikoy,utan,uwɨl,,ilɨk,ɡiɡaŋ,kɨnaʔ,,,,wakat,,taɡɨy,,,bato,balah,lanɨm,,,ahin,,,laŋit,buwan,bɨtɨwɨn,ɡinɨm,,uran,kilat,kimat,,,ʔomot,layʔɨp,,baha,byat,apoy,,ahuk,abo,ŋitsit,putsi,orit,hɨlyaw,,nanawa,hɨlay,,karaŋ,impih,kuɡpa,kapit,akʔwal,,,,bayo,hampat,,,yabi,allo,taʔon,makano,taɡo,unik,,,,,,,,rayuʔ,anto,ako,ka,ya,kitamo,kaw,hila,hino,hino,,naubuh,boy,no,paŋno,,bilaŋ,mihaʔ,lowaʔ,tatloʔ,apat,limaʔ,anɨm,pitoʔ,waloʔ,siyam,mapoʔ,lowampoʔ,limampoʔ,dinalan,liboʔ
Bolinao,ɡamɨt,wiri,,,lalako,,,,taŋoy,nikasamaʔ,taʔpok,katat,ɡorot,tyan,botʔol,,aɡtay,sosoʔ,abaya,,,,dayaʔ,olo,lɨʔɨy,sabot,aʔroŋ,,aŋot,bɨbɨy,ŋipin,dilaʔ,kaʔlis,akis,soka,,kan,,,inom,kayat,sɨpsɨp,totolyan,iŋar,mata,kit,,ɨlɨk,,taynɨp,tɨkrɨʔ,idɨŋ,,lalaki,babayi,anak,ahawa,ahawa,ina,tatay,bali,atɨp,ŋaran,,robir,,tayiʔ,kadayɨm,,,,,takaw,pati,,,,,,,tadɨm,,obra,tanɨm,piliʔ,,,pɨspɨs,,kotkot,halɨw,,,bantak,,aso,manokmanok,salay,sabot,pakpak,lompad,,,,ikoy,olay,bolati,,ilɨk,ɡiɡaŋ,konaʔ,,,,yamot,,boŋa,,,bato,boyaŋin,ranom,,,asin,,,laŋit,bulan,bitoʔɨn,ɡonɨm,,rapɨɡ,kodor,kimat,,,ʔmot,rayʔɨp,,albɨt,byat,apoy,,asok,abonsyaŋ,ŋisit,potiʔ,oʔdɨt,silyaw,,daʔiklɨŋ,ʔalaki,,ʔandro,impis,kobpal,ʔakipot,ʔalawaŋ,,,,baʔyu,bista,,,yabi,awro,taʔon,kaʔno,adi,oliʔ,,,,,,,,ʔadayo,adti,ako,ka,ya,atamo,kamo,sara,ani,siʔno,,sarba,tan,no,paʔno,,bilaŋ,saya,rwa,tulo,aʔpat,lima,aʔnəm,pito,walo,syam,mapuloʔ,rwampuloʔ,limampuloʔ,sanyasot,sanribo
Botolan Sambal,ɡɨmɨt,oki,,,owako,,,,taŋoy,yaŋat,alikabok,katat,bokot,tiyan,botʔo,,aɡtay,nunoʔ,abaya,,,,dayaʔ,olo,lɨʔɨy,habot,baloŋoh,,daʔɨp,bɨbɨy,ŋipɨn,dilaʔ,kaʔili,taŋih,hoka,,kan,,,inom,kayat,hɨphɨp,tolih,lɨnɡɨʔ,mata,kit,,tuloy,,taynɨp,iknoʔ,irɨŋ,,lalaki,babayi,anak,asawa,asawa,nanay,tatay,bali,buboŋ,ŋalan,,yobil,,tayiʔ,karayɨm,,,,,takaw,pati,,,,,,,tarɨm,,trabaho,tanɨm,piliʔ,,,pɨhpɨh,,kali,haliw,,,tapon,,aho,manokmanok,okoy,habot,pakpak,lompad,,,,ikoy,utan,uwɨl,,ilɨk,ɡiɡaŋ,kona,,,,yamot,,boŋa,,,bato,kapatiʔan,lanom,,,ahin,,,laŋit,bowan,bitoʔɨn,lɨʔɨm,,oran,korol,kimat,,,ʔamot,layʔɨp,,bahaʔ,byat,apoy,,ahok,abo,ŋitit,putiʔ,orit,holyaw,,yamoʔ,hɨlay,,karaʔ,nipih,kodpaw,kapit,lapad,,,,bayo,hampat,,,yabi,allo,taʔon,makano,taɡoʔ,moliʔ,,,,,,,,rayoʔ,ayri,ako,ka,ya,tamo,kawo,hila,anya,hino,,kaɡanawan,boy,no,paŋno,,bilaŋ,mʔha,lowa,tatlo,ʔapat,lima,ʔanɨm,pito,walo,siyam,mapoʔ,lowampoʔ,limampoʔ,maɡatoʔ,malibo
Ayta Mag-indi,ɡamɨt,odi,,,bita,,,,kaway,dinat,alikabuk,balat,bukut,bituka,botʔu,,aɡtay,susu,bantaw,,,,daya,ulo,bɨŋ,sabut,baluŋus,,dɨp,bɨbɨy,lasi,dila,kayliʔ,taŋis,suka,,ɨkan,,,inum,kayat,sɨpsɨp,tɨk,lɨŋɨʔ,mata,akit,,bɨlɨw,,taynɨp,iknuʔ,irɨŋ,,lilaki,babayi,anak,asawa,asawa,indu,bapa,bali,buboŋ,laɡyu,,yubil,,tayiʔ,karayom,,,,,takaw,pati,,,,,,,tarɨm,,obra,tanɨm,piliʔ,,,pɨspɨs,,kali,haliw,,,tapun,,asu,manunk,ukuy,sabut,palakpak,lumpad,,,,ikuy,utan,uwɨl,,ilɨk,ɡiɡaŋ,kɨnaʔ,,,,uyat,,taɡɨy,,,batu,balas,lanɨm,,,asin,,,laŋit,buwan,bɨtɨwɨn,lem,,uran,kilat,kilat,,,ʔumut,lɨpʔɨt,,basaʔ,biyat,apuy,,asuk,abu,uyaŋ,puti,udit,ʔɨlyaw,,bɨlɨŋ,raɡul,,karaŋ,impis,kudpa,kapit,kuwal,,,,bayu,ŋɨd,,,yabi,maʔamot,taʔun,makanu,taɡuʔ,dakey,,,,,,,,dayu,antu,aku,ka,ya,kitamu,kau,sila,sabet,sisabɨt,,kaɡanawan,buy,nu,parasaʔantu,,bilaŋ,ɡisaʔ,luwaʔ,tatluʔ,apat,limaʔ,anɨm,pituʔ,waluʔ,siyam,mapuʔ,luwampuʔ,limampuʔ,ɡisay ɡatus,ɡisay libuʔ
Sambal,ɡamot,wiliʔ,,,lalakoʔ,,,,taŋoy,yaŋat,ɡabok,katat,bokot,tyan,botol,,aɡtay,soso,abaya,,,,dayaʔ,olo,loʔoy,habot,aʔloŋ,,aŋot,boboy,ŋipon,dila,omlih,taŋih,hoka,,kan,,,inom,kayat,hophop,totolyan,loŋoʔ,mata,kit,,maʔlok,,taynap,tokloʔ,odoŋ,,lalaki,babayi,anak,kaʔamba,kaʔambalin,indoʔ,amaʔ,baliʔ,atop,ŋalan,,yobil,,tayiʔ,karayom,,,,,takaw,pati,,,,,,,talas,,trabaho,mola,piliʔ,,,poloh,,kotkot,haliw,,,bantak,,aso,manokʔmanok,oybon,habot,pakpak,lompar,,,,ikoy,ulay,olol,,ilok,ɡiɡaŋ,ikan,,,,yamot,,boŋa,,,bato,boyaŋin,lanom,,,asin,,,laŋit,bolan,bitoʔon,lolom,,abaɡat,korol,kimat,,,aʔmot,layop,,toʔpakon,byat,apoy,,asok,aboh,ŋitit,potiʔ,tibyaʔ,holyaw,,kaloɡ,hiʔban,,anloh,impih,korpal,kipot,lawaŋ,,,,bayo,labah,,,yabi,awlo,taʔon,makano,ariʔ,oliʔ,,,,,,,,rayoʔ,ayti,ako,ka,ya,tamo,kamo,hila,anya,hino,,halban,tan,no,paʔno,,bilaŋ,aʔsa,lowa,tolo,aʔpat,lima,aʔnom,pito,walo,siyam,mapoloʔ,lowampolo,limampolo,san yatos,san libo
Iraya,dalukap,kaliwa,,,kadanɡ,dalan,,,ranɡoy,maurinɡ,ɡalbok,balat,awak,buyon,butol,pona,pirinɡpirinɡan,dudo,abaya,,remrem,maɡkalimu,daya,banɡkalas,leoy,ubok,uronɡ,,sinɡhut,bibi,nipon,dila,arak'ak,maɡpananɡis,suka,,mamanɡan,tilad,atunɡ,,,,daliɡ,daliɡ,mata,kabanaw,unɡab,kalek,huway,damɡu,tuɡkaw,,,binata,daraɡa,unɡa,bae,laki,adanɡ,apanɡ,balay,bonɡbonɡ,nɡaran,sabiun,uket,ɡapus,,,manɡasao,palkas,bun'un,atamaan,takaw,,nakatay,,kaɡaw,,,lapa,,pudul,buwat,tanom,pili,,tubod,puɡa,,kali,,bukas,aɡbayu,,natraɡ,ido,ibon,itloɡ,,laɡay,maɡlayanɡan,dada,,,ikoy,ulay,alukati,kayumad,taɡnok,lawa,isda,bubok,salinɡsinɡ,daon,uyat,butakan,raoɡ,pasaw,paranawan,bato,,sapa,aɡbulus,tiɡlayapan,asin,sanaw,kutanan,burahawan,bulan,maɡirom,bayaonɡ,alinyabo,udan,daluɡdoɡ,kirat,anɡin,,,madimla,ɡanɡu,,biyat,baya,durok,loon,abuan,itum,malaɡti,maranɡɡa,madilaw,latoy,,daka,ababa,aba,manipis,,,masaklanɡ,sakit,hiya,ɡoranɡ,bayo,mahal,daut,,madlom,aldaw,daɡun,kaaɡod,,,,,,,tiya,nata,,adayu,naan,ako,kawu,iya,tamo kita,kuyo,kora,,,ruma,,,kunɡ,,dayo,,sai,darwa,totlo,apat,lima,anum,to,walo,iyam,ampo,darwa ka ampo,,saiɡatos,
Alangan,dalukap,taɡwala,dalukap pamalanɡ,,kadanɡ,dalan,,,lumanɡoy,arunɡun,ɡalbok,anitun,awak,buyon,bitol,pona,apro,suso,balikat,,maɡremrem,aɡkalimo,daya,ulo,telnan,abok,uronɡ,,manɡanɡut,bibi,nɡipun,dila,aɡpakokok,aɡpananɡis,suka,,mamanɡan,tilad,tunɡuanun,,,,talinɡa,karunɡoy,mata,nɡitan,manunɡaban,usok,liway,tainup,tuɡkaw,,,boɡlo,daraɡo,budanɡ,bae,,inanɡ,mamanɡ,balay,atop,nɡaran,sabiun,uket,ɡapusun,,karayum,bisalan,palpas,bununɡun,atamaan,takaw,,aɡkatay,,ɡayawun,,,lapaun,,pudul,fakfanon,asikun,pili,,mistubo,turusun,,kali,bili,busuanɡun,aɡbayu,binɡlayun,malabo,tito,punay,itloɡ,,pakpak,layanɡan,patuloy,,,ikoy,ulay,alibatoy,yamad,banɡlus,lawa,sura,buyok,salinsinɡ,daon,uyat,butakan,rawuɡ,,diya,bato,baras,tubiɡ,aɡkalimos,daɡat,asin,linaw,kubat,lanɡit,bulan,maɡirom,panɡanod,libo,udan,daluɡdok,daluɡdok,anɡin,,,madimla,ɡapusun,,biyat,baya,durukun,snus,buris,masnonɡ,buksi,malimbaon,madilaw,laoy,dalit,laun,kabuat te,aba,malipis,,,masaklanɡ,dailan,akaiya,ɡoranɡ,bayukay,maal,daot,,yabi,ibonɡ,daɡun,akaduɡay,,munaik,,,,,anda,ina,banɡun te,adaynaw,anua,ako,kaw,siyo,kita(m),kamo,siro,,nakay,ruma,,,no,anɡ kataw,dayo,,usai,duay,tulo,upat,lima,anum,pito,walo,siyam,sai polo,duay kasaypolo,,usai daan,
Tadyawan,dalukap,taɡbala,taksikon,,aɡipanaw,dalan,,,aɡlanɡoy,makamos,bulis,lupis,takulaw,puna,takalan,puna,aplo,suso,tuɡbonɡ,,aɡpanremrem,dala,pilit,ulo,leoɡ,abok,nɡulonɡ,,aɡfanɡaɡsonɡ,bibi,nɡipon,dila,aɡfata,fansubi,suka,,kamaan,tilad,aɡlaɡa,,,,tainɡa,lonɡyan,mata,nɡitan,aɡfanɡunɡab,musok dot,aɡusok,panæpop,aɡtukaw,,,tunɡyan,dalaɡa,unɡa,bai,laki,inanɡ,amanɡ,balay,atop,nɡalan,fomanɡon,sulok,aɡbakusan,,karayum,aɡfanlakaw,kaɡbusun,tubukun,mestebok,pantakaw,,matay,,aɡkalat,,,lasakun,,dapu kodok,fakfanon,tanom,mamili,,aɡkakoy,tulusun,,kalin,kwun,boskayun,aɡlobok,bukson,manlabo,tito,manok,sisiw,,pakpak,aɡilaoɡ,balabaw,,,ikoy,ulay,libatoy,lis,banɡlus,taɡinawa,isda,lubok,pasok,ɡiranɡ,kantomas,butakan,lawoɡ,pasaw,daɡa,bato,laɡnas,lubonɡ,akæmos,daɡat,asin,linaw,saɡubat,taynawan,bulan,ɡalaymay,ulaɡa,katuludun,basa,daluɡdoɡ,ɡaud,taɡmala,,,tadisula,yanɡaw,,mabiyat,baya,aktaponɡ,ulop,bulis,kasnɡunɡun,kabuksi,kalimbaon,kadilawun,kasnunɡun,sinɡit,lakoy,pandak,aba,kæmpis,,,lakoy,kapaskiten,kækoy,kuyay,bayukay,kapian,dotan,,yabi,maybonɡ,daɡun,anɡ kaduɡay,,aɡonik,,,,,anda,aɡda,abanite,alayo dot,anua,ako,kaw,kanɡon,(ki)tam,kam,kanɡon,anɡtanɡ,taktao,inuma,tanan,,(no)nɡus,anɡ kataw,dyao,,usai,duae,tulo,upat,lima,unum,pito,walo,siyam,sapolo,disapulo,,usai ɡatos,
Batangan,daluwap,wala,sion,,ɡlao,dalan,,,kfæo,masuya,ɡalbok,balat,ɡoyoy,unɡdan,butol,funa,danɡdanɡon,suso,lape,,ɡamatanɡan,kaloɡo,taɡok,alfoyo,,buok,dunɡos,,kfanɡayok,bibiɡ,baɡanɡ,fanɡalafanɡ,ɡakrak,wayway,kfanɡkok,,kfanɡon,,fatama,,,,talinɡa,dunɡoɡ,mata,lumaɡ,kaɡam,fteoɡ,taɡilidan,taɡintan,ɡunai,,,baɡuama,diaɡa,unɡa,manɡana,manɡana,mina,mama,balæ,oɡon,nɡayan,lonɡi,siok,barikusan,,karayum,nanlafat,fasalani,urusi,natok,kamol,,kafulid,,kfanɡɡarit,,,bilæ,,nkumal,mabudlay,tanom,kfili,,kolok,turis,,aliyi,nanɡætam,naluwap,manlubok,ukasi,ntonɡ,idu,manok,itloɡ,,fakfak,nalayoɡ,buot,,,iyoɡ,ulæ,nanɡulat,hæmad,banɡyus,baɡinawa,albon,ndaan wan,salinɡsinɡ,doon,lintonas,baruɡwak,rawuɡ,pasaw,daɡa,bato,laɡnas,safa,nɡlimos,baybay,asin,bunao,talon,banua,maɡdanon,ɡalæmæ,linyabo,linyabo,harak,linɡsi,kilat,taɡmara,,,marios,yanɡo,,mabiyat,afoy,durok,anus,dafoɡ,malayonɡ,malaksi,mayayit,maraska,malayonɡ,alay (sirot),ɡbia,nɡababa,nɡaba,mayanɡfis,,,nɡbia,sait,kapla,banua,baɡo,masenæ,makæskæs mauri,,yabi,mænet,banua,ɡinain,,ɡulol,,,,,itoy,tsioy,monakbanɡ,nɡayayo,da,ao,oo,siya,ita(m),am,ayo,inday,sino,samanuan,faɡayo,,no,tainro,duwa,,sadi,dua,tulo,ufat,lima,unum,pito,walo,siyam,safolo,duaksafolo,,,
Buhid,daluap,aɡwala,sion,,aɡlaaw,dalan,,,aɡlanɡoy,marawinɡ,maɡanit,balat,ɡoyoydayo,tiyan,butol,funa,inanɡdanɡ,suso,labay,,taɡinduman,kadala,taɡok,alfoyo,leoɡ,buok,uyonɡ,,ɡayok,bibiɡ,nɡifun,dila,aɡfalakak,ɡuraw,aksua,,manɡon,tilad,aɡfatama,,,,talinɡa,naɡdunɡuɡ,mata,lumaɡ,ɡubaban,noktoyoɡ,aɡfauway wan,damɡu,aɡtukawan,,,anaan,dayaɡa,anak,manɡama,manɡina,ina,mama,balay,soob,nɡayan,alonɡan,siok,ɡafusuan,,daɡum,manɡido,faipkas,nabuno,niktan,aɡnaaw,,katay wan,,ɡayus,,,aɡlafi,,maluyo,mabudlay,tanom,filian,,kadaul,fidisan,,kutkut,bakalan,mabuklasan,aɡlubok,bintuk,daɡdaɡ,ido,manok,bolan,,fakfak,aɡlayoɡ,anɡbu,,,iyoɡ,abyanun,liwati,yamad,namok,lawa,uyanɡ,buyok,salinɡsinɡ,doon,ɡamot,busanɡ,buad,,daɡa,bato,baras,danum,aɡbolos,daɡat,asin,danawan,furuhayo,samtonɡodam,maɡdanon,fanɡɡasan,skalayawan,linyabo,mayan,daluɡdoɡ,ilat,duros,,,maɡnaw,ɡanɡu,,mabiyat,afoy,durok labayan,anus,foɡis,mararuk,malakti,maranɡɡat,maranɡɡat,malatoy,uɡbot,faɡlaunɡ,libaba,aba,mayanɡfis,,,marafat,dailan,kapla,ɡuranɡ,baɡo,fia,doot,,yabi,mænit,banua,ɡinain,,aɡtaanɡ,,,,,to,attæ,akbanɡ,ayayo,sida,ao,ao,iya,tam,am,istao,intay,tawa faktao,bukod,faɡayo,,no,sablay,balaw,,sadi,dua,tulo,ufat,lima,unum,fito,walo,siyam,safolo,duaksafolo,,,
Hanunoo,dalukap,wala,sikon,,lumakanɡ,dalan,,,lumanɡoy,maurinɡ,mapaɡ'on,lukob,dayo,tiyan,but'o,puna,atay,suso,labay,,maɡdumdum,dala,duɡo,ulo,leoɡ,buhok,ilonɡ,,suminɡhut,bibiɡ,nɡipon,dila,paarak'ak,lumi,suka,,manɡaon,tilad,manɡɡatonɡ,,,,tuli,dunɡoɡ,mata,makitan,labɡab,hamook,huway,damɡu,tukaw,,,kan'akan,daraɡa,anak,aboy(an),aboy(an),inanɡ,amanɡ,balay,bubunɡan,nɡaran,sabihun,kalat,ɡapusun,,dayum,manɡido,palkasun,bunu,nadiktan,takawun,,maɡkamatay,,kaɡaw,,,lapaun,,mapuro,budlay,mamanɡas,pili,,maɡdaka,poɡ'on,,kali,bumili,bukas,maɡbuyo,bintok,laɡpak,idu,manok,itloɡ,,pakpak,maɡlalayanɡan,anɡbu,,,ikoɡ,ulay,alukati,kayumad,namok,lawa,isda,buyok,salinɡsinɡ,dawun,ɡamot,busanɡ,burak,,daɡa,bato,baras,danum,kunaynay,daɡat,asin,danaw,puro,pamɡasan,bulan,pamɡasan,alinyabo,alinyabo,uran,linte,kilat,baɡɡyo,,,maramiɡ,ɡanɡo,,mabuyat,apoy,durok,anus,dapoɡ,mabiro,malaɡti,marara,madilaw,malatoy,dait,laon,ababa,aba,manipis,,,malapad,dahilan,kauyaan,ɡuranɡ,baɡ'o,mahal,daut,,yabi,init,katempo,kapira,,dumayik,,,,,inda,tida,arani,arayo,naan,ako,kawu,siya,kita,kamo,sida,hintay,sintay,iba,tanan,,nu,(k)abitay,balaw,,usa,duwa,tulo,upat,lima,unum,pito,walo,siyam,sampolo,duwapolo,,usa ka ɡatos,
