ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY
1377	87_leftside	None	MangBang	Mang Bang	ɁakaɁ	ɁakaɁ	ʔ a k a ʔ	ruma1248	244	24.416392	98.399078	
1378	87_leftside	None	NanSang	Nan Sang	ɁakaɁ	ɁakaɁ	ʔ a k a ʔ	ruma1248	244	24.019728	97.819736	
1379	88_far	None	NamHsan	Namhsan	saŋaːj	saŋaːj	s a ŋ aː j		1406	22.965064	97.163239	
1380	88_far	None	KhunHawt	Khun Hawt	saŋaːj	saŋaːj	s a ŋ aː j		1406	22.965064	97.163239	
1381	88_far	None	HtanHsan	Htan Hsan	saŋaːj	saŋaːj	s a ŋ aː j		1406	22.675133	97.289942	
1382	88_far	None	PangKham	Pangkham	doŋ	doŋ	d o ŋ		1406	22.672097	97.161167	
1383	88_far	None	ManLoi	Man Loi	toŋ	toŋ	t o ŋ		1406	22.636019	97.139264	
1384	88_far	None	MengDan	Meng Dan	doŋ	doŋ	d o ŋ	khan1274	1406	24.296522	98.379886	
1385	88_far	None	ChuDongGua	Chu Dong Gua	doŋ	doŋ	d o ŋ		1406	24.330889	98.393125	
1386	88_far	None	XiangZhaiTang	Xiang Zhai Tang	toŋ	toŋ	t o ŋ	ruma1248	1406	24.323819	98.556639	
1387	88_far	None	PongNuea	Pong Nuea	toŋ	toŋ	t o ŋ		1406	20.321525	99.866817	
1388	88_far	None	NyaungGone	Nyaung Gone	n tok	n tok	n + t o k		1406	20.635025	96.545772	
1389	88_far	None	NoeLae	Noe Lae	toŋ	toŋ	t o ŋ		1406	19.941803	99.044742	
1390	88_far	None	BanPaw	Ban Paw	toŋ	toŋ	t o ŋ		1406	21.311225	99.557550	
1391	88_far	None	ChaYeQing	Cha Ye Qing	doŋ	doŋ	d o ŋ		1406	24.305717	98.463661	
1392	88_far	None	GuangKa	Guang Ka	doŋ	doŋ	d o ŋ	ruma1248	1406	24.065714	97.796281	
1393	88_far	None	MangBang	Mang Bang	doŋ	doŋ	d o ŋ	ruma1248	1406	24.416392	98.399078	
1394	88_far	None	NanSang	Nan Sang	doŋ	doŋ	d o ŋ	ruma1248	1406	24.019728	97.819736	
1395	89_near	None	NamHsan	Namhsan	tadaɁ	tadaɁ	t a d a ʔ		1942	22.965064	97.163239	
1396	89_near	None	KhunHawt	Khun Hawt	dat	dat	d a t		1942	22.965064	97.163239	
1397	89_near	None	HtanHsan	Htan Hsan	dat	dat	d a t		1942	22.675133	97.289942	
1398	89_near	None	PangKham	Pangkham	Ɂad̤at	Ɂad̤at	ʔ a dʱ a t		1942	22.672097	97.161167	
1399	89_near	None	ManLoi	Man Loi	taɁ	taɁ	t a ʔ		1942	22.636019	97.139264	
1400	89_near	None	MengDan	Meng Dan	ndat	ndat	n d a t	khan1274	1942	24.296522	98.379886	
1401	89_near	None	ChuDongGua	Chu Dong Gua	dat	dat	d a t		1942	24.330889	98.393125	
1402	89_near	None	XiangZhaiTang	Xiang Zhai Tang	mtat	mtat	m t a t	ruma1248	1942	24.323819	98.556639	
1403	89_near	None	PongNuea	Pong Nuea	khriaɁ	khriaɁ	kʰ r i a ʔ		1942	20.321525	99.866817	
1404	89_near	None	NyaungGone	Nyaung Gone	khriaʔ	khriaʔ	kʰ r i a ʔ		1942	20.635025	96.545772	
1405	89_near	None	NoeLae	Noe Lae	khriaɁ	khriaɁ	kʰ r i a ʔ		1942	19.941803	99.044742	
1406	89_near	None	BanPaw	Ban Paw	khriaɁ	khriaɁ	kʰ r i a ʔ		1942	21.311225	99.557550	
1407	89_near	None	ChaYeQing	Cha Ye Qing	ndɔʔ	ndɔʔ	n d ɔ ʔ		1942	24.305717	98.463661	
1408	89_near	None	GuangKa	Guang Ka	təʨɔm	təʨɔm	t ə tɕ ɔ m	ruma1248	1942	24.065714	97.796281	
1409	89_near	None	MangBang	Mang Bang	kaʨam	kaʨam	k a tɕ a m	ruma1248	1942	24.416392	98.399078	
1410	89_near	None	NanSang	Nan Sang	kaʨam	kaʨam	k a tɕ a m	ruma1248	1942	24.019728	97.819736	
1411	90_this	None	NamHsan	Namhsan	haɁɨː	haɁɨː	h a ʔ ɨː		1214	22.965064	97.163239	
1412	90_this	None	KhunHawt	Khun Hawt	Ɂanin	Ɂanin	ʔ a n i n		1214	22.965064	97.163239	
1413	90_this	None	HtanHsan	Htan Hsan	Ɂanin	Ɂanin	ʔ a n i n		1214	22.675133	97.289942	
1414	90_this	None	PangKham	Pangkham	niː	niː	n iː		1214	22.672097	97.161167	
1415	90_this	None	ManLoi	Man Loi	naŋɁɨː	naŋɁɨː	n a ŋ ʔ ɨː		1214	22.636019	97.139264	
1416	90_this	None	MengDan	Meng Dan	ɗuʔɯː	ɗuʔɯː	ɗ u ʔ ɯː	khan1274	1214	24.296522	98.379886	
1417	90_this	None	ChuDongGua	Chu Dong Gua	ha?ɨ	ha?ɨ	h a ʔ ɨ		1214	24.330889	98.393125	
1418	90_this	None	XiangZhaiTang	Xiang Zhai Tang	Ɂaniː	Ɂaniː	ʔ a n iː	ruma1248	1214	24.323819	98.556639	
1419	90_this	None	PongNuea	Pong Nuea	nɨj	nɨj	n ɨ j		1214	20.321525	99.866817	
1420	90_this	None	NyaungGone	Nyaung Gone	ni	ni	n i		1214	20.635025	96.545772	
1421	90_this	None	NoeLae	Noe Lae	ni	ni	n i		1214	19.941803	99.044742	
1422	90_this	None	BanPaw	Ban Paw	nɨj	nɨj	n ɨ j		1214	21.311225	99.557550	
1423	90_this	None	ChaYeQing	Cha Ye Qing	ʔanin	ʔanin	ʔ a n i n		1214	24.305717	98.463661	
1424	90_this	None	GuangKa	Guang Ka	niː	niː	n iː	ruma1248	1214	24.065714	97.796281	
1425	90_this	None	MangBang	Mang Bang	Ɂaniː	Ɂaniː	ʔ a n iː	ruma1248	1214	24.416392	98.399078	
1426	90_this	None	NanSang	Nan Sang	Ɂani	Ɂani	ʔ a n i	ruma1248	1214	24.019728	97.819736	
1427	91_black	None	NamHsan	Namhsan	ʥәm	ʥәm	dʑ ə m		163	22.965064	97.163239	
1428	91_black	None	KhunHawt	Khun Hawt	ʥәm	ʥәm	dʑ ə m		163	22.965064	97.163239	
1429	91_black	None	HtanHsan	Htan Hsan	ʥәm	ʥәm	dʑ ə m		163	22.675133	97.289942	
1430	91_black	None	PangKham	Pangkham	vaŋ	vaŋ	v a ŋ		163	22.672097	97.161167	
1431	91_black	None	ManLoi	Man Loi	vaŋ	vaŋ	v a ŋ		163	22.636019	97.139264	
1432	91_black	None	MengDan	Meng Dan	vaŋ	vaŋ	v a ŋ	khan1274	163	24.296522	98.379886	
1433	91_black	None	ChuDongGua	Chu Dong Gua	vaŋ	vaŋ	v a ŋ		163	24.330889	98.393125	
1434	91_black	None	XiangZhaiTang	Xiang Zhai Tang	vɔŋ	vɔŋ	v ɔ ŋ	ruma1248	163	24.323819	98.556639	
1435	91_black	None	PongNuea	Pong Nuea	vɔŋ	vɔŋ	v ɔ ŋ		163	20.321525	99.866817	
1436	91_black	None	NyaungGone	Nyaung Gone	vɔk	vɔk	v ɔ k		163	20.635025	96.545772	
1437	91_black	None	NoeLae	Noe Lae	vɔŋ	vɔŋ	v ɔ ŋ		163	19.941803	99.044742	
1438	91_black	None	BanPaw	Ban Paw	vɔŋ	vɔŋ	v ɔ ŋ		163	21.311225	99.557550	
1439	91_black	None	ChaYeQing	Cha Ye Qing	vaŋ	vaŋ	v a ŋ		163	24.305717	98.463661	
1440	91_black	None	GuangKa	Guang Ka	vɔŋ	vɔŋ	v ɔ ŋ	ruma1248	163	24.065714	97.796281	
1441	91_black	None	MangBang	Mang Bang	vɔŋ	vɔŋ	v ɔ ŋ	ruma1248	163	24.416392	98.399078	
1442	91_black	None	NanSang	Nan Sang	Ɂivɔŋ	Ɂivɔŋ	ʔ i v ɔ ŋ	ruma1248	163	24.019728	97.819736	
1443	92_white	None	NamHsan	Namhsan	blɔɁ	blɔɁ	b l ɔ ʔ		1335	22.965064	97.163239	
1444	92_white	None	KhunHawt	Khun Hawt	blɔːɁ	blɔːɁ	b l ɔː ʔ		1335	22.965064	97.163239	
1445	92_white	None	HtanHsan	Htan Hsan	plɔʔ	plɔʔ	p l ɔ ʔ		1335	22.675133	97.289942	
1446	92_white	None	PangKham	Pangkham	luːj	luːj	l uː j		1335	22.672097	97.161167	
1447	92_white	None	ManLoi	Man Loi	luːj	luːj	l uː j		1335	22.636019	97.139264	
1448	92_white	None	MengDan	Meng Dan	plɔʔ	plɔʔ	p l ɔ ʔ	khan1274	1335	24.296522	98.379886	
1449	92_white	None	ChuDongGua	Chu Dong Gua	blɔʔ	blɔʔ	b l ɔ ʔ		1335	24.330889	98.393125	
1450	92_white	None	XiangZhaiTang	Xiang Zhai Tang	luːj	luːj	l uː j	ruma1248	1335	24.323819	98.556639	
1451	92_white	None	PongNuea	Pong Nuea	luːj	luːj	l uː j		1335	20.321525	99.866817	
1452	92_white	None	NyaungGone	Nyaung Gone	luj	luj	l u j		1335	20.635025	96.545772	
1453	92_white	None	NoeLae	Noe Lae	luj	luj	l u j		1335	19.941803	99.044742	
1454	92_white	None	BanPaw	Ban Paw	luj	luj	l u j		1335	21.311225	99.557550	
1455	92_white	None	ChaYeQing	Cha Ye Qing	lɨjh	lɨjh	l ɨ j̊		1335	24.305717	98.463661	
1456	92_white	None	GuangKa	Guang Ka	luj	luj	l u j	ruma1248	1335	24.065714	97.796281	
1457	92_white	None	MangBang	Mang Bang	luːj	luːj	l uː j	ruma1248	1335	24.416392	98.399078	
1458	92_white	None	NanSang	Nan Sang	Ɂiluj, luj	Ɂiluj	ʔ i l u j	ruma1248	1335	24.019728	97.819736	
1459	93_new	None	NamHsan	Namhsan	kәnmɛː	kәnmɛː	k ə n m ɛː		1231	22.965064	97.163239	
1460	93_new	None	KhunHawt	Khun Hawt	karmej	karmej	k a r m e j		1231	22.965064	97.163239	
1461	93_new	None	HtanHsan	Htan Hsan	kәnmej	kәnmej	k ə n m e j		1231	22.675133	97.289942	
1462	93_new	None	PangKham	Pangkham	kamaːj	kamaːj	k a m aː j		1231	22.672097	97.161167	
1463	93_new	None	ManLoi	Man Loi	kamaːj	kamaːj	k a m aː j		1231	22.636019	97.139264	
1464	93_new	None	MengDan	Meng Dan	kamaj	kamaj	k a m a j	khan1274	1231	24.296522	98.379886	
1465	93_new	None	ChuDongGua	Chu Dong Gua	kamaj	kamaj	k a m a j		1231	24.330889	98.393125	
1466	93_new	None	XiangZhaiTang	Xiang Zhai Tang	kamaːj	kamaːj	k a m aː j	ruma1248	1231	24.323819	98.556639	
1467	93_new	None	PongNuea	Pong Nuea	kamaːj	kamaːj	k a m aː j		1231	20.321525	99.866817	
1468	93_new	None	NyaungGone	Nyaung Gone	kamaj	kamaj	k a m a j		1231	20.635025	96.545772	
1469	93_new	None	NoeLae	Noe Lae	kamaj	kamaj	k a m a j		1231	19.941803	99.044742	
1470	93_new	None	BanPaw	Ban Paw	kamaj	kamaj	k a m a j		1231	21.311225	99.557550	
1471	93_new	None	ChaYeQing	Cha Ye Qing	ləmaj	ləmaj	l ə m a j		1231	24.305717	98.463661	
1472	93_new	None	GuangKa	Guang Ka	tamaːj	tamaːj	t a m aː j	ruma1248	1231	24.065714	97.796281	
1473	93_new	None	MangBang	Mang Bang	tamaːj	tamaːj	t a m aː j	ruma1248	1231	24.416392	98.399078	
1474	93_new	None	NanSang	Nan Sang	tamaːj	tamaːj	t a m aː j	ruma1248	1231	24.019728	97.819736	
1475	94_oldaged	None	NamHsan	Namhsan	konʨhaː	konʨhaː	k o n ʨʰ aː		2112	22.965064	97.163239	
1476	94_oldaged	None	KhunHawt	Khun Hawt	paɁaːn	paɁaːn	p a ʔ aː n		2112	22.965064	97.163239	
1477	94_oldaged	None	HtanHsan	Htan Hsan	pәɁaːn	pәɁaːn	p ə ʔ aː n		2112	22.675133	97.289942	
1478	94_oldaged	None	PangKham	Pangkham	kat	kat	k a t		2112	22.672097	97.161167	
1479	94_oldaged	None	ManLoi	Man Loi	kaɁ	kaɁ	k a ʔ		2112	22.636019	97.139264	
1480	94_oldaged	None	MengDan	Meng Dan	kɛt	kɛt	k ɛ t	khan1274	2112	24.296522	98.379886	
1481	94_oldaged	None	ChuDongGua	Chu Dong Gua	ɡat	ɡat	g a t		2112	24.330889	98.393125	
1482	94_oldaged	None	XiangZhaiTang	Xiang Zhai Tang	kat	kat	k a t	ruma1248	2112	24.323819	98.556639	
1483	94_oldaged	None	PongNuea	Pong Nuea	kat	kat	k a t		2112	20.321525	99.866817	
1484	94_oldaged	None	NyaungGone	Nyaung Gone	kăt	kăt	k ă t		2112	20.635025	96.545772	
1485	94_oldaged	None	NoeLae	Noe Lae	kăt	kăt	k ă t		2112	19.941803	99.044742	
1486	94_oldaged	None	BanPaw	Ban Paw	kăt	kăt	k ă t		2112	21.311225	99.557550	
1487	94_oldaged	None	ChaYeQing	Cha Ye Qing	ɡɔʔ	ɡɔʔ	g ɔ ʔ		2112	24.305717	98.463661	
1488	94_oldaged	None	GuangKa	Guang Ka	ɡɔːʔ	ɡɔːʔ	g ɔː ʔ	ruma1248	2112	24.065714	97.796281	
1489	94_oldaged	None	MangBang	Mang Bang	ɡɔːʔ	ɡɔːʔ	g ɔː ʔ	ruma1248	2112	24.416392	98.399078	
1490	94_oldaged	None	NanSang	Nan Sang	ɡɔɁ	ɡɔɁ	g ɔ ʔ	ruma1248	2112	24.019728	97.819736	
1491	95_cold	None	NamHsan	Namhsan	kat	kat	k a t		1287	22.965064	97.163239	
1492	95_cold	None	KhunHawt	Khun Hawt	kat	kat	k a t		1287	22.965064	97.163239	
1493	95_cold	None	HtanHsan	Htan Hsan	kat	kat	k a t		1287	22.675133	97.289942	
1494	95_cold	None	PangKham	Pangkham	ɡiaɁ	ɡiaɁ	g i a ʔ		1287	22.672097	97.161167	
1495	95_cold	None	ManLoi	Man Loi	ɡaɁ	ɡaɁ	g a ʔ		1287	22.636019	97.139264	
1496	95_cold	None	MengDan	Meng Dan	ɡat	ɡat	g a t	khan1274	1287	24.296522	98.379886	
1497	95_cold	None	ChuDongGua	Chu Dong Gua	kat	kat	k a t		1287	24.330889	98.393125	
1498	95_cold	None	XiangZhaiTang	Xiang Zhai Tang	ɡat	ɡat	g a t	ruma1248	1287	24.323819	98.556639	
1499	95_cold	None	PongNuea	Pong Nuea	ɡat	ɡat	g a t		1287	20.321525	99.866817	
1500	95_cold	None	NyaungGone	Nyaung Gone	ɡăt	ɡăt	g ă t		1287	20.635025	96.545772	
1501	95_cold	None	NoeLae	Noe Lae	ɡăt	ɡăt	g ă t		1287	19.941803	99.044742	
1502	95_cold	None	BanPaw	Ban Paw	ɡăt	ɡăt	g ă t		1287	21.311225	99.557550	
1503	95_cold	None	ChaYeQing	Cha Ye Qing	kok	kok	k o k		1287	24.305717	98.463661	
1504	95_cold	None	GuangKa	Guang Ka	kɔːɁ	kɔːɁ	k ɔː ʔ	ruma1248	1287	24.065714	97.796281	
1505	95_cold	None	MangBang	Mang Bang	kɔːɁ	kɔːɁ	k ɔː ʔ	ruma1248	1287	24.416392	98.399078	
1506	95_cold	None	NanSang	Nan Sang	kɔːɁ	kɔːɁ	k ɔː ʔ	ruma1248	1287	24.019728	97.819736	
1507	96_heavy	None	NamHsan	Namhsan	ʥan	ʥan	dʑ a n		1210	22.965064	97.163239	
1508	96_heavy	None	KhunHawt	Khun Hawt	ʥan	ʥan	dʑ a n		1210	22.965064	97.163239	
1509	96_heavy	None	HtanHsan	Htan Hsan	ʥan	ʥan	dʑ a n		1210	22.675133	97.289942	
1510	96_heavy	None	PangKham	Pangkham	ʨan	ʨan	tɕ a n		1210	22.672097	97.161167	
1511	96_heavy	None	ManLoi	Man Loi	ʨɔn	ʨɔn	tɕ ɔ n		1210	22.636019	97.139264	
1512	96_heavy	None	MengDan	Meng Dan	ʨan	ʨan	tɕ a n	khan1274	1210	24.296522	98.379886	
1513	96_heavy	None	ChuDongGua	Chu Dong Gua	ʥɔːn	ʥɔːn	dʑ ɔː n		1210	24.330889	98.393125	
1514	96_heavy	None	XiangZhaiTang	Xiang Zhai Tang	ʨan	ʨan	tɕ a n	ruma1248	1210	24.323819	98.556639	
1515	96_heavy	None	PongNuea	Pong Nuea	ʨan	ʨan	tɕ a n		1210	20.321525	99.866817	
1516	96_heavy	None	NyaungGone	Nyaung Gone	căn	căn	c ă n		1210	20.635025	96.545772	
1517	96_heavy	None	NoeLae	Noe Lae	căn	căn	c ă n		1210	19.941803	99.044742	
1518	96_heavy	None	BanPaw	Ban Paw	can	can	c a n		1210	21.311225	99.557550	
1519	96_heavy	None	ChaYeQing	Cha Ye Qing	ʥɔːn	ʥɔːn	dʑ ɔː n		1210	24.305717	98.463661	
1520	96_heavy	None	GuangKa	Guang Ka	ʥɔn	ʥɔn	dʑ ɔ n	ruma1248	1210	24.065714	97.796281	
1521	96_heavy	None	MangBang	Mang Bang	ʥɔːn	ʥɔːn	dʑ ɔː n	ruma1248	1210	24.416392	98.399078	
1522	96_heavy	None	NanSang	Nan Sang	ʥan	ʥan	dʑ a n	ruma1248	1210	24.019728	97.819736	
1523	97_who	None	NamHsan	Namhsan	ʔase mimәh	ʔase mimәh	ʔ a s e + m i m ə h		1235	22.965064	97.163239	
1524	97_who	None	KhunHawt	Khun Hawt	siɁan mɔh	siɁan mɔh	s i ʔ a n + m ɔ h		1235	22.965064	97.163239	
1525	97_who	None	HtanHsan	Htan Hsan	simimɔh	simimɔh	s i m i m ɔ h		1235	22.675133	97.289942	
1526	97_who	None	PangKham	Pangkham	Ɂaseː	Ɂaseː	ʔ a s eː		1235	22.672097	97.161167	
1527	97_who	None	ManLoi	Man Loi	Ɂasej	Ɂasej	ʔ a s e j		1235	22.636019	97.139264	
1528	97_who	None	MengDan	Meng Dan	ʔi siː	ʔi siː	ʔ i + s iː	khan1274	1235	24.296522	98.379886	
1529	97_who	None	ChuDongGua	Chu Dong Gua	siːn muh	siːn muh	s iː n + m u h		1235	24.330889	98.393125	
1530	97_who	None	XiangZhaiTang	Xiang Zhai Tang	Ɂasej	Ɂasej	ʔ a s e j	ruma1248	1235	24.323819	98.556639	
1531	97_who	None	PongNuea	Pong Nuea	ʔasej	ʔasej	ʔ a s e j		1235	20.321525	99.866817	
1532	97_who	None	NyaungGone	Nyaung Gone	ʔase	ʔase	ʔ a s e		1235	20.635025	96.545772	
1533	97_who	None	NoeLae	Noe Lae	Ɂase	Ɂase	ʔ a s e		1235	19.941803	99.044742	
1534	97_who	None	BanPaw	Ban Paw	Ɂase	Ɂase	ʔ a s e		1235	21.311225	99.557550	
1535	97_who	None	ChaYeQing	Cha Ye Qing	ʔasi	ʔasi	ʔ a s i		1235	24.305717	98.463661	
1536	97_who	None	GuangKa	Guang Ka	siː	siː	s iː	ruma1248	1235	24.065714	97.796281	
1537	97_who	None	MangBang	Mang Bang	si dəh	si dəh	s i + d ə h	ruma1248	1235	24.416392	98.399078	
1538	97_who	None	NanSang	Nan Sang	ʨhim̥əː	ʨhim̥əː	ʨʰ i m̥ əː	ruma1248	1235	24.019728	97.819736	
1539	98_what	None	NamHsan	Namhsan	sinmә haɁɨː	sinmә haɁɨː	s i n m ə + h a ʔ ɨː		1236	22.965064	97.163239	
1540	98_what	None	KhunHawt	Khun Hawt	simɔh	simɔh	s i m ɔ h		1236	22.965064	97.163239	
1541	98_what	None	HtanHsan	Htan Hsan	sәnmәh	sәnmәh	s ə n m ə h		1236	22.675133	97.289942	
1542	98_what	None	PangKham	Pangkham	simuh	simuh	s i m u h		1236	22.672097	97.161167	
1543	98_what	None	ManLoi	Man Loi	simuh	simuh	s i m u h		1236	22.636019	97.139264	
1544	98_what	None	MengDan	Meng Dan	sinəmuh	sinəmuh	s i n ə m u h	khan1274	1236	24.296522	98.379886	
1545	98_what	None	ChuDongGua	Chu Dong Gua	siːnmuh	siːnmuh	s iː n m u h		1236	24.330889	98.393125	
1546	98_what	None	XiangZhaiTang	Xiang Zhai Tang	masej	masej	m a s e j	ruma1248	1236	24.323819	98.556639	
1547	98_what	None	PongNuea	Pong Nuea	masej	masej	m a s e j		1236	20.321525	99.866817	
1548	98_what	None	NyaungGone	Nyaung Gone	mase	mase	m a s e		1236	20.635025	96.545772	
1549	98_what	None	NoeLae	Noe Lae	mase	mase	m a s e		1236	19.941803	99.044742	
1550	98_what	None	BanPaw	Ban Paw	mase	mase	m a s e		1236	21.311225	99.557550	
1551	98_what	None	ChaYeQing	Cha Ye Qing	səmuh	səmuh	s ə m u h		1236	24.305717	98.463661	
1552	98_what	None	GuangKa	Guang Ka	səmoh	səmoh	s ə m o h	ruma1248	1236	24.065714	97.796281	
1553	98_what	None	MangBang	Mang Bang	si	si	s i	ruma1248	1236	24.416392	98.399078	
1554	98_what	None	NanSang	Nan Sang	ʨhənm̥əː	ʨhənm̥əː	ʨʰ ə n m̥ əː	ruma1248	1236	24.019728	97.819736	
1555	99_i	None	NamHsan	Namhsan	Ɂɔː	Ɂɔː	ʔ ɔː		1209	22.965064	97.163239	
1556	99_i	None	KhunHawt	Khun Hawt	Ɂoː	Ɂoː	ʔ oː		1209	22.965064	97.163239	
1557	99_i	None	HtanHsan	Htan Hsan	Ɂɔː	Ɂɔː	ʔ ɔː		1209	22.675133	97.289942	
1558	99_i	None	ManLoi	Man Loi	Ɂɔː	Ɂɔː	ʔ ɔː		1209	22.636019	97.139264	
1559	99_i	None	MengDan	Meng Dan	ʔoː	ʔoː	ʔ oː	khan1274	1209	24.296522	98.379886	
1560	99_i	None	ChuDongGua	Chu Dong Gua	ʔoː	ʔoː	ʔ oː		1209	24.330889	98.393125	
1561	99_i	None	XiangZhaiTang	Xiang Zhai Tang	Ɂow	Ɂow	ʔ o w	ruma1248	1209	24.323819	98.556639	
1562	99_i	None	PongNuea	Pong Nuea	Ɂow	Ɂow	ʔ o w		1209	20.321525	99.866817	
1563	99_i	None	NyaungGone	Nyaung Gone	ʔo	ʔo	ʔ o		1209	20.635025	96.545772	
1564	99_i	None	NoeLae	Noe Lae	Ɂo	Ɂo	ʔ o		1209	19.941803	99.044742	
1565	99_i	None	BanPaw	Ban Paw	Ɂo	Ɂo	ʔ o		1209	21.311225	99.557550	
1566	99_i	None	ChaYeQing	Cha Ye Qing	Ɂaw	Ɂaw	ʔ a w		1209	24.305717	98.463661	
1567	99_i	None	GuangKa	Guang Ka	Ɂau	Ɂau	ʔ a u	ruma1248	1209	24.065714	97.796281	
1568	99_i	None	MangBang	Mang Bang	Ɂaw	Ɂaw	ʔ a w	ruma1248	1209	24.416392	98.399078	
1569	99_i	None	NanSang	Nan Sang	Ɂaw	Ɂaw	ʔ a w	ruma1248	1209	24.019728	97.819736	
1570	100_yousg	None	NamHsan	Namhsan	miː	miː	m iː		1213	22.965064	97.163239	
1571	100_yousg	None	KhunHawt	Khun Hawt	miː	miː	m iː		1213	22.965064	97.163239	
1572	100_yousg	None	HtanHsan	Htan Hsan	miː	miː	m iː		1213	22.675133	97.289942	
1573	100_yousg	None	PangKham	Pangkham	maj	maj	m a j		1213	22.672097	97.161167	
1574	100_yousg	None	ManLoi	Man Loi	maj	maj	m a j		1213	22.636019	97.139264	
1575	100_yousg	None	MengDan	Meng Dan	məj	məj	m ə j	khan1274	1213	24.296522	98.379886	
1576	100_yousg	None	ChuDongGua	Chu Dong Gua	mɔːj	mɔːj	m ɔː j		1213	24.330889	98.393125	
1577	100_yousg	None	XiangZhaiTang	Xiang Zhai Tang	mɛː	mɛː	m ɛː	ruma1248	1213	24.323819	98.556639	
1578	100_yousg	None	PongNuea	Pong Nuea	mɛː	mɛː	m ɛː		1213	20.321525	99.866817	
1579	100_yousg	None	NyaungGone	Nyaung Gone	mɛ	mɛ	m ɛ		1213	20.635025	96.545772	
1580	100_yousg	None	NoeLae	Noe Lae	mɛ	mɛ	m ɛ		1213	19.941803	99.044742	
1581	100_yousg	None	BanPaw	Ban Paw	mɛ	mɛ	m ɛ		1213	21.311225	99.557550	
1582	100_yousg	None	ChaYeQing	Cha Ye Qing	maj	maj	m a j		1213	24.305717	98.463661	
1583	100_yousg	None	GuangKa	Guang Ka	maj	maj	m a j	ruma1248	1213	24.065714	97.796281	
1584	100_yousg	None	MangBang	Mang Bang	maj	maj	m a j	ruma1248	1213	24.416392	98.399078	
1585	100_yousg	None	NanSang	Nan Sang	maj	maj	m a j	ruma1248	1213	24.019728	97.819736	
